Entity,Code,Year,Tuberculosis,HepatitisB,Influenza,Inactivated_polio,Measles,Pneumococcus,Polio,Rubella,Rotavirus,Yellow_fever,Diphteria_Tetanus_Pertussis
Sierra Leone,SLE,2013,99.0,92.0,92.0,,85.0,92.0,92.0,,,85.0,92.0
Sierra Leone,SLE,2014,90.0,83.0,83.0,,80.0,83.0,83.0,,53.0,80.0,83.0
Sierra Leone,SLE,2015,90.0,86.0,86.0,,78.0,86.0,86.0,,85.0,78.0,86.0
Sierra Leone,SLE,2016,92.0,84.0,84.0,,85.0,84.0,84.0,,95.0,80.0,84.0
Sierra Leone,SLE,2017,90.0,90.0,90.0,,80.0,90.0,90.0,,92.0,80.0,90.0
Sierra Leone,SLE,2018,88.0,93.0,93.0,60.0,87.0,92.0,93.0,,92.0,85.0,93.0
Sierra Leone,SLE,2019,86.0,95.0,95.0,86.0,93.0,94.0,95.0,,92.0,90.0,95.0
Slovakia,SVK,2000,94.0,98.0,59.0,,98.0,,98.0,98.0,,,99.0
Slovakia,SVK,2001,93.0,99.0,70.0,,99.0,,99.0,99.0,,,99.0
Slovakia,SVK,2002,98.0,99.0,92.0,,99.0,,98.0,99.0,,,99.0
Slovakia,SVK,2003,98.0,99.0,99.0,,99.0,,98.0,99.0,,,99.0
Slovakia,SVK,2004,98.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Slovakia,SVK,2005,98.0,99.0,99.0,,98.0,,99.0,98.0,,,99.0
Slovakia,SVK,2006,98.0,99.0,99.0,,98.0,,99.0,98.0,,,99.0
Slovakia,SVK,2007,98.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Slovakia,SVK,2008,98.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Slovakia,SVK,2009,97.0,99.0,99.0,,99.0,99.0,99.0,99.0,,,99.0
Slovakia,SVK,2010,98.0,99.0,99.0,,98.0,99.0,99.0,98.0,,,99.0
Slovakia,SVK,2011,97.0,99.0,99.0,,98.0,99.0,99.0,98.0,,,99.0
Slovakia,SVK,2012,90.0,99.0,99.0,,99.0,99.0,99.0,99.0,,,99.0
Slovakia,SVK,2013,,98.0,98.0,,98.0,98.0,98.0,98.0,,,98.0
Slovakia,SVK,2014,,97.0,97.0,,97.0,96.0,97.0,97.0,,,97.0
Slovakia,SVK,2015,,96.0,96.0,98.0,95.0,96.0,96.0,95.0,,,96.0
Slovakia,SVK,2016,,96.0,96.0,98.0,95.0,96.0,96.0,95.0,,,96.0
Slovakia,SVK,2017,,96.0,96.0,98.0,96.0,96.0,96.0,96.0,,,96.0
Slovakia,SVK,2018,,96.0,96.0,97.0,96.0,96.0,96.0,96.0,,,96.0
Slovakia,SVK,2019,,97.0,97.0,97.0,96.0,96.0,97.0,96.0,,,97.0
Slovenia,SVN,2000,98.0,,,,95.0,,93.0,95.0,,,91.0
Slovenia,SVN,2001,98.0,,93.0,,94.0,,93.0,94.0,,,92.0
Slovenia,SVN,2002,97.0,,93.0,,93.0,,93.0,93.0,,,93.0
Slovenia,SVN,2003,97.0,,95.0,,94.0,,95.0,94.0,,,95.0
Slovenia,SVN,2004,96.0,,94.0,,94.0,,94.0,94.0,,,94.0
Slovenia,SVN,2005,,,95.0,,94.0,,95.0,94.0,,,95.0
Slovenia,SVN,2006,,,97.0,,96.0,,97.0,96.0,,,97.0
Slovenia,SVN,2007,,,97.0,,96.0,,97.0,96.0,,,97.0
Slovenia,SVN,2008,,,97.0,,96.0,,97.0,96.0,,,97.0
Slovenia,SVN,2009,,,96.0,,95.0,,96.0,95.0,,,96.0
Slovenia,SVN,2010,,,96.0,,95.0,,96.0,95.0,,,96.0
Slovenia,SVN,2011,,,96.0,,96.0,,96.0,96.0,,,96.0
Slovenia,SVN,2012,,,96.0,,95.0,,96.0,95.0,,,96.0
Slovenia,SVN,2013,,,95.0,,94.0,,95.0,94.0,,,95.0
Slovenia,SVN,2014,,,95.0,,94.0,,95.0,94.0,,,95.0
Slovenia,SVN,2015,,,95.0,98.0,94.0,49.0,95.0,94.0,,,95.0
Slovenia,SVN,2016,,,94.0,98.0,92.0,49.0,94.0,92.0,,,94.0
Slovenia,SVN,2017,,,94.0,98.0,93.0,55.0,94.0,93.0,,,94.0
Slovenia,SVN,2018,,,93.0,97.0,93.0,60.0,93.0,93.0,,,93.0
Slovenia,SVN,2019,,,95.0,98.0,94.0,65.0,95.0,94.0,,,95.0
South Africa,ZAF,2000,89.0,73.0,73.0,,72.0,,71.0,,,,73.0
South Africa,ZAF,2001,86.0,72.0,71.0,,69.0,,71.0,,,,71.0
South Africa,ZAF,2002,84.0,72.0,70.0,,65.0,,70.0,,,,70.0
South Africa,ZAF,2003,81.0,71.0,69.0,,62.0,,70.0,,,,69.0
South Africa,ZAF,2004,78.0,76.0,75.0,,63.0,,73.0,,,,74.0
South Africa,ZAF,2005,76.0,79.0,82.0,,64.0,,75.0,,,,81.0
South Africa,ZAF,2006,79.0,83.0,84.0,,69.0,,79.0,,,,84.0
South Africa,ZAF,2007,79.0,83.0,84.0,,68.0,,79.0,,,,85.0
South Africa,ZAF,2008,84.0,76.0,80.0,,73.0,,77.0,,,,82.0
South Africa,ZAF,2009,82.0,74.0,77.0,,77.0,10.0,75.0,,17.0,,81.0
South Africa,ZAF,2010,81.0,71.0,72.0,,72.0,58.0,72.0,,60.0,,77.0
South Africa,ZAF,2011,84.0,76.0,71.0,,77.0,62.0,71.0,,67.0,,75.0
South Africa,ZAF,2012,86.0,70.0,69.0,,79.0,75.0,69.0,,74.0,,71.0
South Africa,ZAF,2013,88.0,73.0,79.0,,78.0,77.0,79.0,,77.0,,81.0
South Africa,ZAF,2014,93.0,85.0,85.0,,84.0,85.0,85.0,,85.0,,85.0
South Africa,ZAF,2015,83.0,85.0,85.0,91.0,86.0,85.0,85.0,,85.0,,85.0
South Africa,ZAF,2016,79.0,85.0,85.0,88.0,84.0,82.0,85.0,,83.0,,85.0
South Africa,ZAF,2017,75.0,84.0,84.0,85.0,81.0,78.0,84.0,,81.0,,84.0
South Africa,ZAF,2018,70.0,82.0,82.0,84.0,81.0,83.0,82.0,,80.0,,82.0
South Africa,ZAF,2019,84.0,85.0,85.0,87.0,83.0,86.0,85.0,,83.0,,85.0
"Korea, Republic of",KOR,2000,73.0,93.0,,,95.0,,99.0,95.0,,,97.0
"Korea, Republic of",KOR,2001,81.0,89.0,,,96.0,,99.0,96.0,,,97.0
"Korea, Republic of",KOR,2002,89.0,92.0,,,97.0,,99.0,97.0,,,97.0
"Korea, Republic of",KOR,2003,87.0,91.0,,,96.0,,94.0,96.0,,,97.0
"Korea, Republic of",KOR,2004,93.0,92.0,,,99.0,,90.0,99.0,,,88.0
"Korea, Republic of",KOR,2005,97.0,99.0,,,99.0,,96.0,99.0,,,96.0
"Korea, Republic of",KOR,2006,98.0,99.0,,,99.0,,98.0,99.0,,,98.0
"Korea, Republic of",KOR,2007,96.0,91.0,,,92.0,,91.0,92.0,,,91.0
"Korea, Republic of",KOR,2008,96.0,94.0,,,92.0,,92.0,92.0,,,94.0
"Korea, Republic of",KOR,2009,96.0,94.0,,,93.0,,95.0,93.0,,,94.0
"Korea, Republic of",KOR,2010,96.0,94.0,,,98.0,,95.0,98.0,,,94.0
"Korea, Republic of",KOR,2011,99.0,99.0,,,99.0,,98.0,99.0,,,99.0
"Korea, Republic of",KOR,2012,99.0,99.0,,,99.0,,99.0,99.0,,,99.0
"Korea, Republic of",KOR,2013,99.0,99.0,,,99.0,,99.0,99.0,,,99.0
"Korea, Republic of",KOR,2014,99.0,99.0,97.0,,99.0,,99.0,99.0,,,99.0
"Korea, Republic of",KOR,2015,97.0,98.0,98.0,98.0,98.0,97.0,98.0,98.0,,,98.0
"Korea, Republic of",KOR,2016,98.0,98.0,97.0,98.0,98.0,98.0,98.0,98.0,,,98.0
"Korea, Republic of",KOR,2017,98.0,98.0,97.0,98.0,97.0,97.0,97.0,97.0,,,97.0
"Korea, Republic of",KOR,2018,98.0,98.0,98.0,98.0,98.0,97.0,98.0,98.0,,,98.0
"Korea, Republic of",KOR,2019,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,,,98.0
Spain,ESP,2000,,77.0,92.0,,94.0,,95.0,94.0,,,95.0
Spain,ESP,2001,,83.0,96.0,,96.0,,95.0,96.0,,,96.0
Spain,ESP,2002,,82.0,97.0,,97.0,,98.0,97.0,,,98.0
Spain,ESP,2003,,81.0,98.0,,98.0,,99.0,98.0,,,98.0
Spain,ESP,2004,,97.0,97.0,,97.0,,97.0,97.0,,,97.0
Spain,ESP,2005,,96.0,96.0,,97.0,,96.0,97.0,,,96.0
Spain,ESP,2006,,97.0,98.0,,97.0,,98.0,97.0,,,98.0
Spain,ESP,2007,,96.0,96.0,,97.0,,96.0,97.0,,,96.0
Spain,ESP,2008,,97.0,97.0,,98.0,,97.0,98.0,,,97.0
Spain,ESP,2009,,96.0,96.0,,98.0,,96.0,98.0,,,96.0
Spain,ESP,2010,,97.0,97.0,,95.0,,97.0,95.0,,,97.0
Spain,ESP,2011,,97.0,97.0,,97.0,,97.0,97.0,,,97.0
Spain,ESP,2012,,96.0,96.0,,97.0,,96.0,97.0,,,96.0
Spain,ESP,2013,,95.0,96.0,,95.0,,96.0,95.0,,,96.0
Spain,ESP,2014,,96.0,96.0,,96.0,,97.0,96.0,,,97.0
Spain,ESP,2015,,97.0,97.0,99.0,96.0,,97.0,96.0,,,97.0
Spain,ESP,2016,,97.0,97.0,99.0,97.0,,97.0,97.0,,,97.0
Spain,ESP,2017,,94.0,95.0,98.0,98.0,88.0,95.0,98.0,,,95.0
Spain,ESP,2018,,96.0,96.0,98.0,98.0,95.0,96.0,98.0,,,96.0
Spain,ESP,2019,,95.0,96.0,98.0,98.0,94.0,95.0,98.0,,,95.0
Sri Lanka,LKA,2000,98.0,,,,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2001,98.0,,,,99.0,,98.0,99.0,,,98.0
Sri Lanka,LKA,2002,99.0,,,,99.0,,98.0,99.0,,,98.0
Sri Lanka,LKA,2003,99.0,32.0,,,99.0,,98.0,99.0,,,99.0
Sri Lanka,LKA,2004,99.0,62.0,,,96.0,,97.0,96.0,,,97.0
Sri Lanka,LKA,2005,99.0,99.0,,,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2006,99.0,98.0,,,99.0,,98.0,99.0,,,98.0
Sri Lanka,LKA,2007,99.0,98.0,,,98.0,,98.0,98.0,,,98.0
Sri Lanka,LKA,2008,99.0,98.0,,,98.0,,98.0,98.0,,,98.0
Sri Lanka,LKA,2009,99.0,97.0,,,97.0,,97.0,97.0,,,97.0
Sri Lanka,LKA,2010,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2011,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2012,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2013,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2014,99.0,99.0,99.0,,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2015,99.0,99.0,99.0,47.0,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2016,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2017,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2018,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,,,99.0
Sri Lanka,LKA,2019,99.0,99.0,99.0,99.0,99.0,,99.0,99.0,,,99.0
Sweden,SWE,2000,16.0,,98.0,,91.0,,99.0,91.0,,,99.0
Sweden,SWE,2001,16.0,,98.0,,94.0,,99.0,94.0,,,99.0
Sweden,SWE,2002,16.0,,98.0,,95.0,,99.0,95.0,,,99.0
Sweden,SWE,2003,17.0,,99.0,,95.0,,99.0,95.0,,,99.0
Sweden,SWE,2004,18.0,,99.0,,96.0,,99.0,96.0,,,99.0
Sweden,SWE,2005,20.0,,98.0,,96.0,,98.0,96.0,,,98.0
Sweden,SWE,2006,21.0,,98.0,,97.0,,98.0,97.0,,,98.0
Sweden,SWE,2007,23.0,,98.0,,96.0,,98.0,96.0,,,98.0
Sweden,SWE,2008,23.0,,98.0,,96.0,60.0,98.0,96.0,,,98.0
Sweden,SWE,2009,21.0,,98.0,,97.0,98.0,98.0,97.0,,,98.0
Sweden,SWE,2010,23.0,,98.0,,97.0,98.0,98.0,97.0,,,98.0
Sweden,SWE,2011,23.0,29.0,98.0,,97.0,98.0,98.0,97.0,,,98.0
Sweden,SWE,2012,24.0,30.0,98.0,,98.0,97.0,98.0,98.0,,,98.0
Sweden,SWE,2013,27.0,35.0,98.0,,97.0,97.0,98.0,97.0,,,98.0
Sweden,SWE,2014,26.0,42.0,97.0,,97.0,96.0,97.0,97.0,,,97.0
Sweden,SWE,2015,24.0,53.0,98.0,99.0,98.0,97.0,98.0,98.0,,,98.0
Sweden,SWE,2016,26.0,67.0,98.0,99.0,97.0,97.0,98.0,97.0,,,98.0
Sweden,SWE,2017,25.0,76.0,97.0,99.0,97.0,97.0,97.0,97.0,,,97.0
Sweden,SWE,2018,26.0,92.0,97.0,99.0,97.0,97.0,97.0,97.0,,,97.0
Sweden,SWE,2019,25.0,97.0,97.0,98.0,97.0,97.0,98.0,97.0,,,98.0
Switzerland,CHE,2017,,69.0,95.0,97.0,95.0,84.0,96.0,95.0,,,96.0
Switzerland,CHE,2018,,69.0,95.0,97.0,95.0,84.0,96.0,95.0,,,96.0
Switzerland,CHE,2019,,69.0,95.0,97.0,95.0,84.0,96.0,95.0,,,96.0
Switzerland,CHE,2000,,,91.0,,82.0,,95.0,82.0,,,93.0
Switzerland,CHE,2001,,,91.0,,82.0,,95.0,82.0,,,93.0
Switzerland,CHE,2002,,,91.0,,82.0,,95.0,82.0,,,93.0
Switzerland,CHE,2003,,,91.0,,82.0,,95.0,82.0,,,93.0
Switzerland,CHE,2004,,,91.0,,82.0,,95.0,82.0,,,93.0
Switzerland,CHE,2005,,,93.0,,87.0,,94.0,87.0,,,94.0
Switzerland,CHE,2006,,,93.0,,87.0,,94.0,87.0,,,94.0
Switzerland,CHE,2007,,,93.0,,87.0,,94.0,87.0,,,94.0
Switzerland,CHE,2008,,,95.0,,92.0,13.0,96.0,92.0,,,95.0
Switzerland,CHE,2009,,,95.0,,92.0,25.0,96.0,92.0,,,95.0
Switzerland,CHE,2010,,,95.0,,92.0,37.0,96.0,92.0,,,95.0
Switzerland,CHE,2011,,,95.0,,93.0,50.0,96.0,93.0,,,96.0
Switzerland,CHE,2012,,,95.0,,93.0,62.0,96.0,93.0,,,96.0
Switzerland,CHE,2013,,,95.0,,93.0,75.0,96.0,93.0,,,96.0
Switzerland,CHE,2014,,,95.0,,94.0,80.0,96.0,94.0,,,96.0
Switzerland,CHE,2015,,,95.0,97.0,94.0,80.0,96.0,94.0,,,96.0
Switzerland,CHE,2016,,,95.0,98.0,94.0,80.0,96.0,94.0,,,96.0
Syrian Arab Republic,SYR,2000,91.0,79.0,,,84.0,,86.0,84.0,,,84.0
Syrian Arab Republic,SYR,2001,91.0,80.0,84.0,,80.0,,83.0,80.0,,,82.0
Syrian Arab Republic,SYR,2002,90.0,80.0,83.0,,84.0,,86.0,84.0,,,84.0
Syrian Arab Republic,SYR,2003,90.0,81.0,82.0,,83.0,,85.0,83.0,,,83.0
Syrian Arab Republic,SYR,2004,90.0,82.0,81.0,,82.0,,84.0,82.0,,,81.0
Syrian Arab Republic,SYR,2005,90.0,83.0,80.0,,81.0,,83.0,81.0,,,80.0
Syrian Arab Republic,SYR,2006,91.0,83.0,80.0,,81.0,,83.0,81.0,,,80.0
Syrian Arab Republic,SYR,2007,93.0,83.0,80.0,,81.0,,83.0,81.0,,,80.0
Syrian Arab Republic,SYR,2008,93.0,83.0,79.0,,81.0,,83.0,81.0,,,79.0
Syrian Arab Republic,SYR,2009,95.0,84.0,80.0,,82.0,,83.0,82.0,,,80.0
Syrian Arab Republic,SYR,2010,97.0,84.0,80.0,,82.0,,83.0,82.0,,,80.0
Syrian Arab Republic,SYR,2011,90.0,66.0,72.0,,80.0,,60.0,80.0,,,72.0
Syrian Arab Republic,SYR,2012,82.0,43.0,45.0,,61.0,,47.0,61.0,,,45.0
Syrian Arab Republic,SYR,2013,84.0,71.0,41.0,,58.0,,50.0,58.0,,,41.0
Syrian Arab Republic,SYR,2014,81.0,47.0,43.0,,54.0,,52.0,54.0,,,43.0
Syrian Arab Republic,SYR,2015,66.0,41.0,41.0,59.0,53.0,,50.0,53.0,,,41.0
Syrian Arab Republic,SYR,2016,72.0,42.0,42.0,58.0,62.0,,48.0,62.0,,,42.0
Syrian Arab Republic,SYR,2017,78.0,48.0,48.0,67.0,67.0,,53.0,67.0,,,48.0
Syrian Arab Republic,SYR,2018,79.0,47.0,47.0,66.0,63.0,,53.0,63.0,,,47.0
Syrian Arab Republic,SYR,2019,84.0,54.0,54.0,71.0,65.0,,60.0,65.0,,,54.0
Tajikistan,TJK,2000,98.0,,,,88.0,,86.0,,,,83.0
Tajikistan,TJK,2001,96.0,,,,88.0,,84.0,,,,85.0
Tajikistan,TJK,2002,97.0,39.0,,,89.0,,84.0,,,,85.0
Tajikistan,TJK,2003,98.0,58.0,,,91.0,,82.0,,,,85.0
Tajikistan,TJK,2004,95.0,81.0,,,92.0,,82.0,,,,86.0
Tajikistan,TJK,2005,97.0,81.0,,,85.0,,79.0,,,,84.0
Tajikistan,TJK,2006,93.0,88.0,,,82.0,,76.0,,,,83.0
Tajikistan,TJK,2007,83.0,84.0,,,85.0,,85.0,,,,86.0
Tajikistan,TJK,2008,89.0,86.0,46.0,,86.0,,87.0,,,,86.0
Tajikistan,TJK,2009,82.0,93.0,93.0,,89.0,,93.0,89.0,,,93.0
Tajikistan,TJK,2010,98.0,93.0,93.0,,94.0,,95.0,94.0,,,93.0
Tajikistan,TJK,2011,97.0,96.0,96.0,,98.0,,97.0,98.0,,,96.0
Tajikistan,TJK,2012,97.0,94.0,94.0,,94.0,,96.0,94.0,,,94.0
Tajikistan,TJK,2013,98.0,96.0,96.0,,92.0,,97.0,92.0,,,96.0
Tajikistan,TJK,2014,98.0,97.0,97.0,,98.0,,94.0,98.0,,,97.0
Tajikistan,TJK,2015,98.0,96.0,96.0,,97.0,,96.0,97.0,85.0,,96.0
Tajikistan,TJK,2016,98.0,97.0,97.0,,97.0,,97.0,97.0,96.0,,96.0
Tajikistan,TJK,2017,98.0,96.0,96.0,,98.0,,97.0,98.0,97.0,,96.0
Tajikistan,TJK,2018,99.0,96.0,96.0,51.0,98.0,,96.0,98.0,96.0,,96.0
Tajikistan,TJK,2019,98.0,97.0,97.0,96.0,98.0,,97.0,98.0,97.0,,97.0
"Tanzania, United Republic of",TZA,2000,86.0,,,,78.0,,64.0,,,,79.0
"Tanzania, United Republic of",TZA,2001,91.0,,,,86.0,,65.0,,,,87.0
"Tanzania, United Republic of",TZA,2002,88.0,89.0,,,89.0,,91.0,,,,89.0
"Tanzania, United Republic of",TZA,2003,91.0,95.0,,,97.0,,97.0,,,,95.0
"Tanzania, United Republic of",TZA,2004,91.0,95.0,,,94.0,,95.0,,,,95.0
"Tanzania, United Republic of",TZA,2005,91.0,90.0,,,91.0,,91.0,,,,90.0
"Tanzania, United Republic of",TZA,2006,90.0,90.0,,,93.0,,91.0,,,,90.0
"Tanzania, United Republic of",TZA,2007,89.0,83.0,,,90.0,,88.0,,,,83.0
"Tanzania, United Republic of",TZA,2008,89.0,86.0,,,88.0,,89.0,,,,86.0
"Tanzania, United Republic of",TZA,2009,93.0,85.0,85.0,,91.0,,88.0,,,,85.0
"Tanzania, United Republic of",TZA,2010,99.0,91.0,91.0,,92.0,,94.0,,,,91.0
"Tanzania, United Republic of",TZA,2011,99.0,90.0,90.0,,93.0,,88.0,,,,90.0
"Tanzania, United Republic of",TZA,2012,99.0,92.0,92.0,,97.0,,90.0,,,,92.0
"Tanzania, United Republic of",TZA,2013,99.0,91.0,91.0,,99.0,80.0,91.0,,85.0,,91.0
"Tanzania, United Republic of",TZA,2014,99.0,97.0,97.0,,97.0,93.0,97.0,97.0,97.0,,97.0
"Tanzania, United Republic of",TZA,2015,97.0,96.0,96.0,,95.0,92.0,93.0,95.0,95.0,,96.0
"Tanzania, United Republic of",TZA,2016,95.0,92.0,92.0,,83.0,89.0,89.0,83.0,89.0,,92.0
"Tanzania, United Republic of",TZA,2017,93.0,90.0,90.0,,90.0,86.0,89.0,90.0,87.0,,90.0
"Tanzania, United Republic of",TZA,2018,91.0,89.0,89.0,56.0,88.0,84.0,82.0,88.0,85.0,,89.0
"Tanzania, United Republic of",TZA,2019,91.0,89.0,89.0,89.0,88.0,83.0,89.0,88.0,85.0,,89.0
Thailand,THA,2000,99.0,95.0,,,94.0,,97.0,94.0,,,97.0
Thailand,THA,2001,99.0,95.0,,,94.0,,97.0,94.0,,,96.0
Thailand,THA,2002,99.0,95.0,,,94.0,,97.0,94.0,,,96.0
Thailand,THA,2003,99.0,96.0,,,96.0,,98.0,96.0,,,98.0
Thailand,THA,2004,99.0,96.0,,,96.0,,98.0,96.0,,,98.0
Thailand,THA,2005,99.0,96.0,,,96.0,,98.0,96.0,,,98.0
Thailand,THA,2006,99.0,96.0,,,96.0,,98.0,96.0,,,98.0
Thailand,THA,2007,99.0,96.0,,,96.0,,98.0,96.0,,,98.0
Thailand,THA,2008,99.0,98.0,,,98.0,,99.0,98.0,,,99.0
Thailand,THA,2009,99.0,98.0,,,98.0,,99.0,98.0,,,99.0
Thailand,THA,2010,99.0,98.0,,,98.0,,99.0,98.0,,,99.0
Thailand,THA,2011,99.0,98.0,,,98.0,,99.0,98.0,,,99.0
Thailand,THA,2012,99.0,98.0,,,98.0,,99.0,98.0,,,99.0
Thailand,THA,2013,99.0,99.0,,,99.0,,99.0,99.0,,,99.0
Thailand,THA,2014,99.0,99.0,,,99.0,,99.0,99.0,,,99.0
Thailand,THA,2015,99.0,99.0,,,99.0,,99.0,99.0,,,99.0
Thailand,THA,2016,99.0,99.0,,,99.0,,99.0,99.0,,,99.0
Thailand,THA,2017,99.0,99.0,,93.0,99.0,,99.0,99.0,,,99.0
Thailand,THA,2018,99.0,97.0,,95.0,96.0,,97.0,96.0,,,97.0
Thailand,THA,2019,99.0,97.0,,97.0,96.0,,97.0,96.0,,,97.0
Trinidad and Tobago,TTO,2002,,5.0,59.0,,87.0,,96.0,87.0,,88.0,96.0
Trinidad and Tobago,TTO,2003,,76.0,92.0,,88.0,,91.0,88.0,,88.0,91.0
Trinidad and Tobago,TTO,2004,,94.0,94.0,,95.0,,94.0,95.0,,90.0,94.0
Trinidad and Tobago,TTO,2005,,95.0,95.0,,93.0,,95.0,93.0,,93.0,95.0
Trinidad and Tobago,TTO,2006,,89.0,89.0,,89.0,,89.0,89.0,,88.0,92.0
Trinidad and Tobago,TTO,2007,,89.0,88.0,,91.0,,90.0,91.0,,90.0,88.0
Trinidad and Tobago,TTO,2008,,90.0,90.0,,91.0,,91.0,91.0,,86.0,90.0
Trinidad and Tobago,TTO,2009,,90.0,90.0,,94.0,,90.0,94.0,,94.0,90.0
Trinidad and Tobago,TTO,2010,,90.0,90.0,,92.0,,91.0,92.0,,95.0,90.0
Trinidad and Tobago,TTO,2011,,90.0,90.0,,92.0,,91.0,92.0,,95.0,90.0
Trinidad and Tobago,TTO,2012,,92.0,92.0,,85.0,39.0,91.0,85.0,,85.0,92.0
Trinidad and Tobago,TTO,2013,,92.0,92.0,,91.0,80.0,94.0,91.0,,89.0,92.0
Trinidad and Tobago,TTO,2014,,92.0,92.0,,96.0,95.0,94.0,96.0,,96.0,92.0
Trinidad and Tobago,TTO,2015,,90.0,90.0,6.0,89.0,93.0,88.0,89.0,,91.0,96.0
Trinidad and Tobago,TTO,2016,,97.0,97.0,96.0,86.0,91.0,84.0,86.0,,85.0,97.0
Trinidad and Tobago,TTO,2017,,89.0,89.0,90.0,93.0,93.0,94.0,93.0,,95.0,89.0
Trinidad and Tobago,TTO,2018,,99.0,99.0,99.0,90.0,99.0,99.0,90.0,,88.0,99.0
Trinidad and Tobago,TTO,2019,,93.0,93.0,92.0,99.0,93.0,93.0,99.0,,98.0,93.0
Trinidad and Tobago,TTO,2000,,,74.0,,90.0,,90.0,90.0,,91.0,90.0
Trinidad and Tobago,TTO,2001,,,85.0,,91.0,,91.0,91.0,,91.0,91.0
Tunisia,TUN,2000,95.0,94.0,,,95.0,,97.0,,,,97.0
Tunisia,TUN,2001,91.0,94.0,,,92.0,,98.0,,,,98.0
Tunisia,TUN,2002,91.0,93.0,,,94.0,,96.0,,,,96.0
Tunisia,TUN,2003,93.0,92.0,96.0,,90.0,,95.0,,,,95.0
Tunisia,TUN,2004,97.0,96.0,97.0,,95.0,,97.0,,,,97.0
Tunisia,TUN,2005,98.0,97.0,80.0,,96.0,,98.0,,,,98.0
Tunisia,TUN,2006,99.0,99.0,,,98.0,,99.0,,,,99.0
Tunisia,TUN,2007,99.0,98.0,,,98.0,,98.0,,,,98.0
Tunisia,TUN,2008,99.0,99.0,,,98.0,,99.0,,,,99.0
Tunisia,TUN,2009,98.0,99.0,,,98.0,,99.0,,,,99.0
Tunisia,TUN,2010,98.0,98.0,,,97.0,,98.0,,,,98.0
Tunisia,TUN,2011,98.0,98.0,43.0,,96.0,,98.0,,,,98.0
Tunisia,TUN,2012,99.0,97.0,97.0,,96.0,,97.0,96.0,,,97.0
Tunisia,TUN,2013,97.0,98.0,98.0,,94.0,,98.0,94.0,,,98.0
Tunisia,TUN,2014,95.0,98.0,98.0,,98.0,,98.0,98.0,,,98.0
Tunisia,TUN,2015,97.0,98.0,98.0,98.0,98.0,,98.0,98.0,,,98.0
Tunisia,TUN,2016,95.0,98.0,98.0,98.0,96.0,,98.0,96.0,,,98.0
Tunisia,TUN,2017,91.0,98.0,98.0,96.0,98.0,,98.0,98.0,,,98.0
Tunisia,TUN,2018,92.0,97.0,97.0,98.0,96.0,,97.0,96.0,,,97.0
Tunisia,TUN,2019,91.0,98.0,98.0,98.0,98.0,,98.0,98.0,,,98.0
Türkiye,TUR,2000,96.0,71.0,,,87.0,,85.0,,,,85.0
Türkiye,TUR,2001,95.0,77.0,,,91.0,,88.0,,,,88.0
Türkiye,TUR,2002,89.0,72.0,,,83.0,,78.0,,,,78.0
Türkiye,TUR,2003,88.0,68.0,,,75.0,,69.0,,,,68.0
Türkiye,TUR,2004,85.0,77.0,,,81.0,,85.0,,,,85.0
Türkiye,TUR,2005,88.0,85.0,,,91.0,,90.0,,,,90.0
Türkiye,TUR,2006,88.0,82.0,,,98.0,,90.0,98.0,,,90.0
Türkiye,TUR,2007,94.0,96.0,76.0,,96.0,,96.0,96.0,,,96.0
Türkiye,TUR,2008,96.0,92.0,96.0,,97.0,,96.0,97.0,,,96.0
Türkiye,TUR,2009,96.0,94.0,96.0,,97.0,97.0,96.0,97.0,,,96.0
Türkiye,TUR,2010,97.0,96.0,97.0,,97.0,93.0,97.0,97.0,,,97.0
Türkiye,TUR,2011,96.0,96.0,97.0,,98.0,96.0,97.0,98.0,,,97.0
Türkiye,TUR,2012,96.0,97.0,97.0,,96.0,97.0,97.0,96.0,,,97.0
Türkiye,TUR,2013,96.0,97.0,98.0,,98.0,97.0,98.0,98.0,,,98.0
Türkiye,TUR,2014,95.0,96.0,96.0,,94.0,96.0,96.0,94.0,,,96.0
Türkiye,TUR,2015,96.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,,,97.0
Türkiye,TUR,2016,96.0,98.0,98.0,96.0,98.0,98.0,98.0,98.0,,,98.0
Türkiye,TUR,2017,93.0,96.0,96.0,93.0,96.0,96.0,96.0,96.0,,,96.0
